timestamp,signal_phase,queue_length,waiting_time,throughput
2522,1,20.05,1.9,4.26
2523,1,28.75,3.53,4.47
2524,1,27.95,3.43,2.83
2525,1,28.11,3.97,4.83
2526,1,28.88,1.69,5.37
2527,1,18.73,2.22,5.85
2528,1,25.6,3.55,4.96
2529,1,40.28,3.45,5.19
2530,1,39.31,5.12,5.32
2531,1,25.35,4.55,3.58
2532,1,38.68,4.18,5.0
2533,1,22.48,3.14,6.27
2534,1,19.09,2.29,3.78
2535,1,13.86,4.98,6.15
2536,1,21.1,3.82,3.97
2537,1,33.68,3.85,4.13
2538,1,27.4,1.19,4.35
2539,1,43.29,5.98,2.85
2540,1,36.72,4.26,4.04
2541,1,27.17,5.51,5.05
2542,1,28.21,5.68,5.51
2543,1,28.27,5.29,3.9
2544,1,37.99,5.23,5.91
2545,1,26.93,1.86,5.52
2546,1,29.88,5.0,4.98
2547,1,24.12,3.0,4.46
2548,1,40.39,6.69,3.57
2549,1,27.21,3.04,4.04
2550,1,24.83,1.16,4.8
2551,1,17.84,0.07,4.74
2552,1,37.73,3.38,2.96
2553,1,25.27,4.31,5.21
2554,1,29.44,1.91,4.91
2555,1,26.72,3.3,4.71
2556,1,28.51,2.71,4.87
2557,1,14.14,3.39,5.31
2558,1,23.72,3.03,4.41
2559,1,21.33,1.5,6.22
2560,1,47.43,6.09,4.36
2561,1,40.77,6.63,4.18
2562,1,33.5,4.61,4.42
2563,1,49.89,6.55,3.0
2564,1,40.22,3.17,4.67
2565,1,19.24,3.59,5.81
2566,1,19.72,2.66,6.25
2567,1,32.14,5.17,4.5
2568,1,29.45,3.35,5.45
2569,1,31.69,3.27,4.21
2570,1,23.4,4.62,4.58
2571,1,44.76,4.22,3.97
2572,1,27.19,2.44,5.51
2573,1,38.96,5.11,5.08
2574,1,41.68,2.47,4.3
2575,1,25.32,3.04,4.91
2576,1,34.61,5.92,5.96
2577,1,42.74,3.98,3.94
2578,1,41.67,3.35,3.46
2579,1,36.01,3.99,4.51
2580,1,33.52,5.66,4.22
2581,1,30.63,3.17,5.07
2582,1,40.15,3.01,4.8
2583,1,34.66,5.44,4.28
2584,1,30.99,3.66,4.98
2585,1,26.22,3.5,5.27
2586,1,19.18,5.68,4.54
2587,1,28.61,3.24,3.97
2588,1,44.92,3.47,3.56
2589,1,26.13,4.32,5.96
2590,1,24.87,4.75,6.24
2591,1,28.07,3.65,5.15
2592,1,28.3,4.26,5.92
2593,1,25.53,3.68,4.43
2594,1,35.15,5.11,4.06
2595,1,32.61,6.28,4.87
2596,1,39.46,2.96,4.19
2597,1,34.81,4.12,4.0
2598,1,31.49,4.52,4.05
2599,1,13.18,3.01,5.0
2600,1,31.58,1.99,4.54
2601,1,24.77,3.22,5.58
2602,1,38.62,4.47,3.09
2603,1,30.59,2.65,3.93
2604,1,23.9,4.65,2.69
2605,1,25.65,4.08,4.58
2606,1,20.39,4.05,4.59
2607,1,25.62,4.49,4.99
2608,1,32.52,4.43,4.47
2609,1,39.43,3.68,4.92
2610,1,34.16,2.37,4.58
2611,1,36.48,4.81,3.79
2612,1,37.13,4.64,4.19
2613,1,27.41,2.25,5.35
2614,1,41.63,5.24,4.9
2615,1,19.19,1.77,3.68
2616,1,30.99,4.33,3.97
2617,1,25.79,5.95,5.01
2618,1,14.28,1.96,5.85
2619,1,43.27,6.12,4.13
2620,1,14.02,2.44,5.15
2621,1,35.51,6.58,4.73
2622,1,44.35,5.11,3.91
2623,1,28.38,2.3,4.5
2624,1,29.08,3.15,4.99
2625,1,14.81,0.6,6.45
2626,1,28.0,4.51,5.79
2627,1,41.61,5.31,5.25
2628,1,25.82,1.43,5.32
2629,1,22.2,3.45,3.51
2630,1,11.47,0.0,5.7
2631,1,40.29,4.01,4.78
2632,1,33.29,4.81,3.51
2633,1,27.58,1.48,4.25
2634,1,38.34,5.72,5.17
2635,1,25.75,1.95,4.74
2636,1,27.33,0.88,5.55
2637,1,46.99,6.5,4.64
2638,1,22.83,3.7,4.79
2639,1,32.32,3.57,5.62
2640,1,31.79,4.36,4.28
2641,1,30.78,2.41,4.48
2642,1,30.05,4.56,3.82
2643,1,19.55,4.76,4.83
2644,1,28.9,2.3,4.75
2645,1,28.06,2.23,4.86
2646,1,24.65,2.44,5.26
2647,1,23.33,4.58,4.57
2648,1,21.99,1.73,5.8
2649,1,23.52,2.85,4.68
2650,1,33.27,3.52,3.5
2651,1,30.29,2.95,5.52
2652,1,43.24,4.57,4.8
2653,1,34.83,5.11,3.46
2654,1,25.24,2.63,4.08
2655,1,25.69,5.59,5.69
2656,1,28.62,2.86,4.9
2657,1,27.2,5.31,4.1
2658,1,30.03,4.92,3.62
2659,1,45.53,4.54,4.18
2660,1,28.78,4.9,4.43
2661,1,31.06,4.83,5.08
2662,1,20.47,2.21,5.04
2663,1,18.0,1.97,5.04
2664,1,28.91,4.62,3.66
2665,1,26.66,3.41,3.59
2666,1,31.61,4.75,4.87
2667,1,40.86,5.8,3.95
2668,1,25.92,4.83,5.8
2669,1,24.52,2.54,4.99
2670,1,37.83,3.64,3.4
2671,0,38.51,6.44,0.0
2672,0,42.46,4.51,0.7
2673,0,41.15,6.76,0.0
2674,0,57.03,6.99,0.0
2675,0,28.53,2.73,0.67
2676,0,35.43,5.32,1.12
2677,0,47.21,6.71,0.0
2678,0,51.28,8.19,0.0
2679,0,33.77,3.0,0.0
2680,0,51.43,9.0,0.0
2681,0,38.23,4.51,0.84
2682,0,36.19,4.28,0.38
2683,0,36.96,4.67,0.26
2684,0,44.83,6.17,0.0
2685,0,45.88,5.25,0.51
2686,0,35.0,4.04,0.12
2687,0,43.65,4.99,0.0
2688,0,38.94,6.6,0.0
2689,0,32.46,2.28,0.13
2690,0,55.53,5.75,0.0
2691,0,34.26,3.99,1.03
2692,0,42.82,5.17,0.0
2693,0,32.68,2.56,0.45
2694,0,38.55,3.89,0.62
2695,0,42.73,4.69,0.0
2696,0,43.29,6.29,0.28
2697,0,33.81,4.73,0.59
2698,0,41.04,6.31,0.05
2699,0,44.8,4.88,0.0
2700,0,53.87,5.34,0.0
2701,0,48.39,6.95,0.0
2702,0,50.58,5.6,0.0
2703,0,47.06,4.36,0.4
2704,0,36.66,3.75,0.0
2705,0,39.37,4.94,0.0
2706,0,49.25,3.8,0.0
2707,0,36.5,4.05,0.48
2708,0,33.03,5.44,0.4
2709,0,41.65,4.59,0.55
2710,0,27.46,4.27,0.0
2711,0,35.74,6.15,1.3
2712,0,32.88,4.5,1.38
2713,0,38.7,4.87,1.07
2714,0,52.5,6.55,0.0
2715,0,60.55,10.21,0.0
2716,0,46.74,6.21,0.0
2717,0,34.31,5.01,0.0
2718,0,47.85,7.14,0.0
2719,0,45.36,5.19,0.12
2720,0,37.18,5.71,0.0
2721,0,49.05,3.76,0.0
2722,0,38.13,5.29,1.01
2723,0,37.36,5.4,0.19
2724,0,42.46,5.5,0.61
2725,0,47.48,5.15,0.0
2726,0,39.05,4.67,1.39
2727,0,44.84,7.25,0.0
2728,0,27.36,4.15,0.33
2729,0,44.34,6.08,0.0
2730,0,38.17,4.62,0.77
2731,0,37.82,3.35,0.94
2732,0,21.79,1.8,2.14
2733,0,30.41,3.41,0.0
2734,0,28.04,4.0,0.7
2735,0,46.84,7.26,0.0
2736,0,34.62,1.6,1.4
2737,0,44.19,4.41,0.64
2738,0,47.27,6.08,0.0
2739,0,37.63,6.94,0.32
2740,0,33.78,2.55,0.43
2741,0,51.68,5.93,0.0
2742,0,44.1,7.06,0.13
2743,0,32.14,4.74,0.0
2744,0,45.84,3.23,1.14
2745,0,36.69,2.15,1.33
2746,0,45.72,4.83,0.18
2747,0,48.61,4.16,0.09
2748,0,35.46,4.31,1.21
2749,0,45.93,7.08,0.24
2750,0,17.91,2.13,0.56
2751,0,46.38,6.05,0.0
2752,0,26.32,1.75,1.16
2753,0,62.2,6.79,0.0
2754,0,44.83,6.38,0.17
2755,0,37.09,5.26,0.18
2756,0,51.07,7.58,0.14
2757,0,35.72,5.1,1.16
2758,0,42.95,6.91,0.0
2759,0,39.72,3.05,0.94
2760,0,42.01,6.69,0.0
2761,0,37.52,1.66,1.21
2762,0,45.51,6.39,0.0
2763,0,36.08,7.11,0.45
2764,0,42.9,4.89,0.0
2765,0,47.03,6.41,0.0
2766,0,37.24,4.47,0.71
2767,0,48.68,4.78,0.0
2768,0,45.89,5.55,0.8
2769,0,39.64,5.43,0.0
2770,0,37.89,4.9,0.0
2771,0,41.61,5.87,0.0
2772,0,38.38,4.55,0.61
2773,0,37.89,2.77,0.0
2774,0,40.94,6.81,0.0
2775,0,40.3,4.96,1.25
2776,0,42.85,3.86,0.24
2777,0,53.36,5.65,0.0
2778,0,49.29,5.18,0.07
2779,0,48.8,5.71,0.0
2780,0,46.14,5.84,0.36
2781,0,37.17,3.79,0.0
2782,0,33.51,1.9,0.37
2783,0,40.18,4.28,0.5
2784,0,51.49,8.39,0.0
2785,0,51.59,6.6,0.0
2786,0,30.34,5.17,1.86
2787,0,27.81,2.08,1.55
2788,0,55.4,7.04,0.0
2789,0,53.4,6.46,0.23
2790,0,36.99,7.44,0.0
2791,0,41.38,7.13,0.96
2792,0,42.4,3.25,0.0
2793,0,50.83,5.78,0.0
2794,0,38.1,6.2,0.0
2795,0,46.73,4.5,0.66
2796,0,44.19,2.76,0.68
2797,0,44.41,5.36,0.58
2798,0,50.43,7.13,0.0
2799,0,43.17,5.45,0.0
2800,0,31.75,3.63,2.01
2801,0,49.22,7.7,0.0
2802,0,38.1,5.1,0.0
2803,0,49.18,5.29,0.42
2804,0,44.12,5.01,0.08
2805,0,34.18,3.76,0.3
2806,0,44.04,6.53,0.0
2807,0,36.92,5.04,1.48
2808,0,44.16,3.56,0.99
2809,0,38.77,5.47,1.03
2810,0,50.08,4.72,0.0
2811,0,36.31,4.02,0.53
2812,0,39.06,6.56,0.3
2813,0,36.4,2.54,0.0
2814,0,35.65,3.57,1.43
2815,0,39.84,4.43,1.2
2816,0,43.71,4.0,0.32
2817,0,46.49,7.22,0.11
2818,0,42.41,4.63,0.0
2819,0,38.36,4.82,0.0
2820,0,29.53,3.46,1.46
2821,0,49.54,7.23,0.42
2822,0,37.94,5.23,0.08
2823,0,45.21,7.01,0.0
2824,0,33.48,2.9,1.16
2825,0,54.11,6.37,0.0
2826,0,47.53,7.02,0.0
2827,0,34.89,5.05,0.0
2828,1,32.78,4.87,5.1
2829,1,40.74,5.31,3.88
2830,1,28.59,2.65,4.51
2831,1,16.39,2.32,5.05
2832,1,33.65,3.96,3.0
2833,1,44.78,6.09,2.19
2834,1,17.22,1.28,5.68
2835,1,38.2,3.65,4.63
2836,1,28.14,3.2,5.7
2837,1,29.27,4.81,5.97
2838,1,31.53,5.44,5.1
2839,1,30.1,2.79,4.35
2840,1,36.9,5.28,4.5
2841,1,20.68,3.05,5.51
2842,1,29.31,1.45,6.01
2843,1,22.52,2.11,5.63
2844,1,25.91,4.25,5.0
2845,1,53.78,7.81,3.52
2846,1,23.23,1.72,5.21
2847,1,33.59,4.04,5.08
2848,1,32.45,2.84,4.75
2849,1,14.64,0.23,5.9
2850,1,20.82,1.93,5.39
2851,1,15.47,2.72,5.76
2852,1,28.78,2.51,5.34
2853,1,19.48,2.14,5.03
2854,1,22.82,0.96,4.8
2855,1,17.72,1.87,5.48
2856,1,35.39,1.87,5.46
2857,1,34.77,4.33,4.54
2858,1,41.89,7.7,5.04
2859,1,28.59,3.47,5.35
2860,1,35.9,3.87,5.67
2861,1,39.04,6.22,4.91
2862,1,46.74,4.98,3.77
2863,1,20.0,4.02,3.95
2864,1,23.52,3.02,5.47
2865,1,22.15,2.4,6.11
2866,1,18.91,3.88,4.3
2867,1,35.72,3.52,3.25
2868,1,35.83,4.99,5.08
2869,1,18.82,1.53,4.15
2870,1,21.31,1.6,6.02
2871,1,32.51,5.98,4.63
2872,1,26.07,3.08,4.68
2873,1,31.83,3.55,4.03
2874,1,28.65,6.06,4.91
2875,1,38.48,5.62,4.02
2876,1,39.01,7.33,5.87
2877,1,15.36,3.4,6.17
2878,1,40.85,6.18,3.62
2879,1,26.15,2.29,4.08
2880,1,20.93,4.22,4.41
2881,1,34.82,3.61,5.3
2882,1,22.16,3.88,5.52
2883,1,19.94,2.72,5.29
2884,1,27.24,4.96,5.18
2885,1,40.89,6.29,3.91
2886,1,15.46,0.68,5.47
2887,1,21.67,3.86,5.85
2888,1,16.47,1.55,6.38
2889,1,20.36,3.31,3.85
2890,1,28.81,3.94,3.74
2891,1,19.44,2.18,4.35
2892,1,32.48,3.93,4.44
2893,1,30.85,4.56,4.64
2894,1,35.78,5.53,5.4
2895,1,45.36,6.93,5.07
2896,1,22.09,1.49,5.64
2897,1,26.15,3.51,5.45
2898,1,25.17,4.26,5.51
2899,1,26.38,6.52,3.68
2900,1,33.23,3.8,4.94
2901,1,34.8,4.23,4.6
2902,1,25.95,5.08,5.79
2903,1,40.65,4.47,5.41
2904,1,27.83,2.99,4.02
2905,1,29.07,5.49,4.7
2906,1,22.88,3.87,4.5
2907,1,35.34,5.31,4.42
2908,1,35.97,4.58,4.49
2909,1,30.02,2.38,4.98
2910,1,12.78,1.66,4.76
2911,1,28.05,3.39,5.37
2912,1,34.75,2.25,5.43
2913,1,26.66,3.13,6.22
2914,1,29.23,3.49,4.78
2915,1,34.1,4.93,4.84
2916,1,15.44,1.6,4.19
2917,1,36.36,5.44,4.95
2918,1,14.85,1.32,5.98
2919,1,30.76,5.61,3.25
2920,1,34.6,7.19,4.58
2921,1,25.98,2.28,5.76
2922,1,33.74,5.69,4.2
2923,1,33.95,5.26,4.03
2924,1,25.75,4.42,4.48
2925,1,26.6,3.11,4.87
2926,1,36.43,4.74,3.26
2927,1,32.45,4.55,5.65
2928,1,34.8,4.62,5.52
2929,1,33.29,5.96,4.96
2930,1,25.45,5.95,4.07
2931,1,21.54,2.07,6.4
2932,1,21.83,1.28,5.53
2933,1,19.31,1.29,5.79
2934,1,13.93,3.52,6.3
2935,1,25.28,3.76,5.12
2936,1,22.79,3.0,5.56
2937,1,30.51,2.08,5.04
2938,1,28.17,3.2,5.38
2939,1,32.99,3.76,3.77
2940,1,39.01,6.95,3.62
2941,1,22.15,2.84,5.99
2942,1,28.0,4.86,6.08
2943,1,26.95,2.87,4.49
2944,1,23.01,3.81,5.38
2945,1,20.46,2.33,5.89
2946,1,30.48,4.73,4.12
2947,1,32.11,5.2,4.05
2948,1,27.78,1.8,5.17
2949,1,34.5,5.91,3.44
2950,1,32.49,6.32,3.09
2951,1,38.09,6.77,4.16
2952,1,30.35,4.04,5.44
2953,1,31.23,5.12,3.89
2954,1,38.97,5.25,4.13
2955,1,26.55,2.99,2.7
2956,1,33.7,3.25,3.84
2957,1,37.96,3.97,4.26
2958,1,37.22,4.95,5.02
2959,1,36.65,4.61,3.1
2960,1,35.0,5.71,4.82
2961,1,27.74,2.75,5.35
2962,1,37.88,5.77,5.03
2963,1,25.98,1.3,4.01
2964,1,26.64,2.86,4.82
2965,1,28.3,3.23,5.54
2966,1,34.34,5.29,4.57
2967,1,42.88,7.49,3.98
2968,1,40.57,3.69,4.5
2969,1,40.2,3.9,4.47
2970,1,35.53,3.98,4.18
2971,1,31.24,0.0,3.85
2972,1,23.06,4.12,4.18
2973,1,25.33,3.11,5.05
2974,1,31.12,6.12,3.92
2975,1,43.66,4.3,2.68
2976,1,34.63,4.15,5.17
2977,1,32.98,2.24,4.2
2978,1,34.65,1.48,5.92
2979,1,19.28,1.53,5.95
2980,1,24.72,4.59,4.55
2981,1,34.13,2.76,3.96
2982,1,38.19,7.49,3.3
2983,1,25.26,4.11,5.65
2984,1,34.47,3.83,4.82
2985,0,26.94,2.75,0.65
2986,0,46.04,7.19,1.51
2987,0,53.42,5.99,0.0
2988,0,40.4,4.71,0.0
2989,0,37.08,6.69,0.89
2990,0,63.4,9.17,0.0
2991,0,42.4,5.43,1.02
2992,0,53.07,6.57,0.0
2993,0,36.8,6.54,1.86
2994,0,32.49,5.27,0.29
2995,0,29.76,5.13,0.74
2996,0,49.97,4.5,0.65
2997,0,28.74,4.4,1.38
2998,0,26.04,4.39,1.14
2999,0,37.09,5.16,0.0
3000,0,38.89,5.56,0.77
3001,0,39.8,3.3,0.0
3002,0,32.08,3.97,1.14
3003,0,35.54,1.28,0.24
3004,0,42.46,6.25,0.02
3005,0,26.54,2.73,0.26
3006,0,42.78,5.59,0.0
3007,0,46.85,7.07,0.78
3008,0,52.99,7.82,0.0
3009,0,45.65,5.59,0.25
3010,0,51.26,7.31,0.0
3011,0,44.41,4.57,0.4
3012,0,53.96,7.88,0.12
3013,0,43.02,6.25,0.0
3014,0,58.7,7.29,0.0
3015,0,46.8,4.55,0.66
3016,0,37.54,4.08,0.46
3017,0,43.48,5.52,0.62
3018,0,28.07,3.48,0.18
3019,0,51.69,5.53,0.61
3020,0,39.81,4.95,0.07
3021,0,51.86,7.24,0.0
3022,0,59.67,6.35,0.0
3023,0,42.08,4.05,0.1
3024,0,42.31,4.1,0.12
3025,0,40.79,5.15,0.69
3026,0,44.98,6.59,0.0
3027,0,59.73,9.0,0.0
3028,0,52.27,6.95,0.0
3029,0,43.93,4.94,0.46
3030,0,50.48,4.87,0.75
3031,0,25.54,3.85,1.16
3032,0,42.99,5.61,0.0
3033,0,19.36,2.1,0.97
3034,0,50.99,8.31,0.0
3035,0,24.65,2.14,0.89
3036,0,46.38,6.54,0.0
3037,0,34.78,3.02,0.15
3038,0,62.47,8.26,0.0
3039,0,31.88,4.63,0.13
3040,0,39.37,3.52,0.0
3041,0,55.54,9.84,0.49
3042,0,45.55,7.19,0.53
3043,0,43.66,3.54,1.27
3044,0,40.16,5.29,0.59
3045,0,42.76,6.08,0.0
3046,0,36.0,5.77,0.04
3047,0,40.68,4.54,0.0
3048,0,41.65,4.29,0.42
3049,0,47.85,5.12,0.33
3050,0,42.65,4.59,0.58
3051,0,48.77,5.84,0.43
3052,0,30.1,3.21,0.01
3053,0,53.29,7.02,0.0
3054,0,45.66,4.6,0.06
3055,0,55.12,6.6,0.17
3056,0,46.26,6.05,0.0
3057,0,41.19,6.06,0.89
3058,0,43.13,6.46,0.0
3059,0,32.77,5.57,0.73
3060,0,40.19,5.02,0.0
3061,0,43.49,5.18,0.82
3062,0,43.08,5.3,1.49
3063,0,28.91,2.36,1.06
3064,0,45.93,4.72,0.65
3065,0,33.97,2.25,0.07
3066,0,40.28,3.78,0.69
3067,0,48.81,6.16,0.52
3068,0,36.35,6.46,0.4
3069,0,41.0,6.18,0.06
3070,0,38.48,4.93,0.0
3071,0,46.32,4.86,0.18
3072,0,32.78,5.37,0.82
3073,0,29.59,4.33,1.32
3074,0,25.41,2.94,0.0
3075,0,59.41,8.53,0.0
3076,0,47.42,4.58,0.28
3077,0,54.95,7.1,0.0
3078,0,39.01,5.8,1.68
3079,0,50.98,4.4,0.54
3080,0,38.44,4.47,1.15
3081,0,31.9,3.71,2.38
3082,0,48.78,4.15,0.0
3083,0,39.64,5.02,0.22
3084,0,44.08,5.21,0.0
3085,0,45.35,4.74,1.02
3086,0,46.73,4.91,0.0
3087,0,40.3,6.54,1.18
3088,0,23.52,1.69,0.81
3089,0,32.5,5.48,0.16
3090,0,46.52,5.59,0.0
3091,0,57.58,7.87,0.0
3092,0,41.72,4.59,1.25
3093,0,53.04,7.85,0.0
3094,0,22.99,2.12,1.81
3095,0,53.92,7.83,0.0
3096,0,32.92,5.49,0.73
3097,0,33.89,3.06,1.51
3098,0,39.6,5.79,0.0
3099,0,44.37,4.74,0.31
3100,0,32.42,5.39,0.0
3101,0,49.97,7.13,0.44
3102,0,30.46,3.13,0.0
3103,0,43.09,5.54,0.0
3104,0,34.93,4.7,0.0
3105,0,43.71,3.91,0.9
3106,0,25.86,5.47,1.42
3107,0,34.17,4.19,0.0
3108,0,32.01,4.99,0.98
3109,0,49.28,7.73,0.0
3110,0,24.08,1.75,0.19
3111,0,55.85,5.51,0.32
3112,0,37.89,3.33,0.5
3113,0,43.52,6.34,0.26
3114,0,21.62,2.47,2.52
3115,0,35.62,5.67,0.19
3116,0,48.7,7.24,0.35
3117,0,54.0,6.72,0.0
3118,0,34.07,6.13,0.0
3119,0,51.06,6.83,0.14
3120,0,43.4,4.48,0.0
3121,0,47.14,6.92,0.06
3122,0,40.3,4.55,0.25
3123,0,54.12,7.47,0.0
3124,0,28.34,2.85,0.12
3125,0,47.14,7.04,0.21
3126,0,54.3,6.79,0.0
3127,0,48.15,5.96,0.86
3128,0,39.71,4.43,0.0
3129,0,46.14,8.12,1.13
3130,0,44.09,5.49,0.89
3131,0,39.8,6.92,0.0
3132,0,50.56,2.82,0.0
3133,0,52.74,6.75,0.0
3134,0,31.11,3.69,1.24
3135,0,56.87,7.62,0.34
3136,0,42.41,6.44,0.0
3137,0,40.63,3.84,0.34
3138,0,49.41,9.04,0.0
3139,0,35.86,5.79,0.5
3140,0,45.75,6.15,0.0
3141,0,39.38,4.98,0.23
3142,1,29.72,4.09,5.58
3143,1,33.1,3.08,3.5
3144,1,30.17,3.45,4.97
3145,1,27.37,3.04,3.51
3146,1,39.64,4.32,4.03
3147,1,34.59,5.31,3.29
3148,1,33.99,3.87,4.7
3149,1,37.08,5.21,3.47
3150,1,13.29,2.95,4.55
3151,1,37.27,5.6,6.01
3152,1,48.46,7.72,4.49
3153,1,21.73,2.55,4.12
3154,1,50.14,6.86,2.58
3155,1,15.68,1.21,5.05
3156,1,24.42,1.86,4.51
3157,1,35.39,4.8,5.69
3158,1,25.22,3.52,4.56
3159,1,22.88,2.59,6.01
3160,1,31.22,4.69,4.26
3161,1,33.5,3.46,4.46
3162,1,37.0,3.02,4.73
3163,1,27.82,2.04,4.14
3164,1,13.77,1.72,5.17
3165,1,34.58,4.97,4.6
3166,1,40.36,6.48,3.46
3167,1,26.31,3.85,4.3
3168,1,36.29,3.89,4.62
3169,1,19.09,1.45,5.31
3170,1,24.22,0.75,4.94
3171,1,20.51,2.33,5.18
3172,1,30.77,5.74,3.85
3173,1,20.63,2.39,4.32
3174,1,43.25,6.26,3.09
3175,1,34.1,4.93,3.56
3176,1,30.35,4.73,3.94
3177,1,35.73,5.83,3.75
3178,1,40.22,6.63,4.0
3179,1,33.11,4.17,4.68
3180,1,23.31,0.53,4.94
3181,1,30.7,5.13,5.36
3182,1,26.51,3.7,4.99
3183,1,34.31,4.64,5.14
3184,1,26.9,3.77,5.66
3185,1,30.57,3.36,4.56
3186,1,38.4,3.15,4.18
3187,1,23.61,2.39,5.03
3188,1,28.82,5.21,3.87
3189,1,28.13,3.63,5.33
3190,1,25.12,3.45,4.65
3191,1,50.47,6.28,2.98
3192,1,39.36,6.23,3.35
3193,1,24.73,2.19,5.21
3194,1,24.86,3.6,4.74
3195,1,32.73,3.7,5.26
3196,1,40.13,6.32,4.68
3197,1,29.18,2.62,5.91
3198,1,36.82,6.94,4.02
3199,1,16.02,2.84,5.87
3200,1,33.23,5.9,3.94
3201,1,40.6,5.98,4.52
3202,1,31.3,2.46,4.23
3203,1,24.92,3.64,5.63
3204,1,38.89,5.74,4.11
3205,1,22.13,3.86,5.22
3206,1,27.74,3.64,4.36
3207,1,34.91,6.08,5.17
3208,1,22.74,2.22,4.9
3209,1,51.21,6.38,3.78
3210,1,28.48,4.74,3.91
3211,1,13.9,1.16,4.83
3212,1,38.83,3.32,3.56
3213,1,32.9,6.9,4.78
3214,1,29.71,4.58,4.07
3215,1,33.94,2.63,4.37
3216,1,35.15,5.27,4.97
3217,1,29.19,3.76,4.05
3218,1,35.56,4.24,3.96
3219,1,33.18,3.84,4.43
3220,1,37.69,5.0,5.39
3221,1,26.19,4.46,4.82
3222,1,26.98,3.21,5.16
3223,1,35.09,4.76,4.2
3224,1,35.67,5.33,5.04
3225,1,29.87,4.62,3.97
3226,1,30.83,3.0,4.85
3227,1,37.69,3.65,4.87
3228,1,23.25,2.56,4.9
3229,1,20.45,1.42,5.86
3230,1,36.41,2.61,4.77
3231,1,33.14,4.59,5.06
3232,1,24.41,4.39,4.54
3233,1,27.75,3.82,5.41
3234,1,23.96,1.91,5.29
3235,1,25.86,0.0,5.91
3236,1,40.61,5.18,4.79
3237,1,30.43,3.93,4.28
3238,1,21.13,0.78,4.63
3239,1,34.22,6.05,4.97
3240,1,34.24,5.32,4.15
3241,1,29.52,4.0,5.51
3242,1,29.46,5.32,4.6
3243,1,34.05,3.66,5.12
3244,1,36.17,5.24,3.96
3245,1,29.23,3.63,2.92
3246,1,25.49,3.38,4.84
3247,1,28.18,6.74,3.87
3248,1,37.84,5.73,3.45
3249,1,36.19,2.88,3.86
3250,1,26.63,2.92,4.74
3251,1,52.73,7.74,5.09
3252,1,50.09,4.49,1.87
3253,1,21.58,1.48,5.0
3254,1,38.24,3.68,6.05
3255,1,22.03,2.44,4.39
3256,1,30.35,5.12,5.21
3257,1,42.43,6.22,2.78
3258,1,36.19,4.83,4.38
3259,1,20.45,3.09,4.67
3260,1,34.14,5.81,4.58
3261,1,10.38,0.0,6.07
3262,1,17.31,2.26,6.76
3263,1,30.28,4.29,4.65
3264,1,23.39,2.65,4.54
3265,1,42.62,4.64,4.48
3266,1,31.07,5.37,4.52
3267,1,40.22,5.05,4.67
3268,1,30.94,5.33,3.79
3269,1,31.36,5.34,4.38
3270,1,31.38,3.12,4.87
3271,1,45.73,5.68,3.55
3272,1,42.94,4.96,4.07
3273,1,21.05,2.44,5.6
3274,1,27.92,2.91,3.95
3275,1,43.49,3.92,4.51
3276,1,17.95,0.0,6.5
3277,1,44.71,3.74,5.64
3278,1,35.08,4.02,4.35
3279,1,21.84,3.62,4.91
3280,1,12.22,0.14,4.99
3281,1,30.48,3.66,5.38
3282,1,43.95,5.88,4.76
3283,1,31.88,3.59,5.14
3284,1,34.43,2.49,4.99
3285,1,33.89,3.55,4.78
3286,1,28.03,3.93,6.45
3287,1,33.18,4.12,5.55
3288,1,24.98,4.84,5.01
3289,1,25.41,5.66,4.74
3290,1,22.61,4.94,5.85
3291,1,27.01,3.21,4.67
3292,1,27.0,5.74,5.3
3293,1,31.49,2.69,5.46
3294,1,27.24,3.88,4.19
3295,1,16.74,2.77,5.07
3296,1,21.16,2.49,3.83
3297,1,27.86,3.23,5.62
3298,1,34.23,4.18,4.45
3299,0,39.68,5.9,0.24
3300,0,45.13,5.94,0.24
3301,0,29.69,4.19,0.85
3302,0,51.51,7.77,0.0
3303,0,38.31,2.8,1.34
3304,0,35.55,4.46,1.64
3305,0,42.31,5.17,0.0
3306,0,45.61,3.58,0.35
3307,0,40.19,4.73,0.8
3308,0,47.28,5.54,0.75
3309,0,27.87,2.32,0.87
3310,0,41.2,4.98,0.0
3311,0,48.89,5.04,0.29
3312,0,45.84,4.99,0.0
3313,0,39.73,5.78,0.0
3314,0,44.6,4.47,0.12
3315,0,56.05,5.35,0.44
3316,0,32.97,4.97,1.56
3317,0,44.1,6.56,0.33
3318,0,43.01,5.25,0.86
3319,0,47.58,4.75,0.0
3320,0,32.87,1.67,0.33
3321,0,54.81,5.88,0.0
3322,0,48.97,7.29,0.0
3323,0,60.55,7.45,0.0
3324,0,42.65,7.03,0.0
3325,0,37.18,3.83,0.0
3326,0,27.63,2.18,0.91
3327,0,38.22,2.44,0.06
3328,0,31.85,1.12,1.81
3329,0,25.91,0.0,1.75
3330,0,35.07,2.14,1.66
3331,0,39.91,6.7,0.0
3332,0,40.66,5.92,0.48
3333,0,62.68,7.65,0.0
3334,0,54.47,6.76,0.0
3335,0,43.57,6.69,0.26
3336,0,47.76,7.07,0.06
3337,0,38.98,3.77,0.0
3338,0,38.69,4.28,0.07
3339,0,45.99,4.5,0.0
3340,0,41.11,4.63,0.42
3341,0,54.81,8.17,0.0
3342,0,48.02,5.9,0.0
3343,0,33.72,3.68,0.88
